purchase_request_id,account_id,requester_user_id,created_at,status,amount_cents,supplier_id
pr_000307,acct_0021,user_000307,2026-02-27T11:00:00Z,submitted,14000,supplier_0307
pr_000308,acct_0022,user_000308,2026-02-28T11:00:00Z,approved,15000,supplier_0308
pr_000309,acct_0023,user_000309,2026-02-01T11:00:00Z,rejected,16000,supplier_0309
pr_000310,acct_0024,user_000310,2026-02-02T11:00:00Z,cancelled,17000,supplier_0310
pr_000311,acct_0025,user_000311,2026-02-03T11:00:00Z,draft,18000,supplier_0311
pr_000312,acct_0026,user_000312,2026-02-04T11:00:00Z,submitted,19000,supplier_0312
pr_000313,acct_0027,user_000313,2026-02-05T11:00:00Z,approved,20000,supplier_0313
pr_000314,acct_0028,user_000314,2026-02-06T11:00:00Z,rejected,21000,supplier_0314
pr_000315,acct_0029,user_000315,2026-02-07T11:00:00Z,cancelled,22000,supplier_0315
pr_000316,acct_0030,user_000316,2026-02-08T11:00:00Z,draft,23000,supplier_0316
pr_000317,acct_0031,user_000317,2026-02-09T11:00:00Z,submitted,24000,supplier_0317
pr_000318,acct_0032,user_000318,2026-02-10T11:00:00Z,approved,25000,supplier_0318
pr_000319,acct_0033,user_000319,2026-02-11T11:00:00Z,rejected,26000,supplier_0319
pr_000320,acct_0034,user_000320,2026-02-12T11:00:00Z,cancelled,27000,supplier_0320
pr_000321,acct_0035,user_000321,2026-02-13T11:00:00Z,draft,28000,supplier_0321
pr_000322,acct_0036,user_000322,2026-02-14T11:00:00Z,submitted,29000,supplier_0322
pr_000323,acct_0037,user_000323,2026-02-15T11:00:00Z,approved,30000,supplier_0323
pr_000324,acct_0038,user_000324,2026-02-16T11:00:00Z,rejected,31000,supplier_0324
pr_000325,acct_0039,user_000325,2026-02-17T11:00:00Z,cancelled,32000,supplier_0325
pr_000326,acct_0040,user_000326,2026-02-18T11:00:00Z,draft,33000,supplier_0326
pr_000327,acct_0041,user_000327,2026-02-19T11:00:00Z,submitted,34000,supplier_0327
pr_000328,acct_0042,user_000328,2026-02-20T11:00:00Z,approved,35000,supplier_0328
pr_000329,acct_0043,user_000329,2026-02-21T11:00:00Z,rejected,36000,supplier_0329
pr_000330,acct_0044,user_000330,2026-02-22T11:00:00Z,cancelled,37000,supplier_0330
pr_000331,acct_0045,user_000331,2026-02-23T11:00:00Z,draft,38000,supplier_0331
pr_000332,acct_0046,user_000332,2026-02-24T11:00:00Z,submitted,39000,supplier_0332
pr_000333,acct_0047,user_000333,2026-02-25T11:00:00Z,approved,40000,supplier_0333
pr_000334,acct_0048,user_000334,2026-02-26T11:00:00Z,rejected,41000,supplier_0334
pr_000335,acct_0049,user_000335,2026-02-27T11:00:00Z,cancelled,42000,supplier_0335
pr_000336,acct_0050,user_000336,2026-02-28T11:00:00Z,draft,43000,supplier_0336
pr_000337,acct_0051,user_000337,2026-02-01T11:00:00Z,submitted,44000,supplier_0337
pr_000338,acct_0052,user_000338,2026-02-02T11:00:00Z,approved,45000,supplier_0338
pr_000339,acct_0053,user_000339,2026-02-03T11:00:00Z,rejected,46000,supplier_0339
pr_000340,acct_0054,user_000340,2026-02-04T11:00:00Z,cancelled,47000,supplier_0340
pr_000341,acct_0055,user_000341,2026-02-05T11:00:00Z,draft,48000,supplier_0341
pr_000342,acct_0056,user_000342,2026-02-06T11:00:00Z,submitted,49000,supplier_0342
pr_000343,acct_0057,user_000343,2026-02-07T11:00:00Z,approved,50000,supplier_0343
pr_000344,acct_0058,user_000344,2026-02-08T11:00:00Z,rejected,51000,supplier_0344
pr_000345,acct_0059,user_000345,2026-02-09T11:00:00Z,cancelled,52000,supplier_0345
pr_000346,acct_0060,user_000346,2026-02-10T11:00:00Z,draft,53000,supplier_0346
pr_000347,acct_0061,user_000347,2026-02-11T11:00:00Z,submitted,54000,supplier_0347
pr_000348,acct_0062,user_000348,2026-02-12T11:00:00Z,approved,55000,supplier_0348
pr_000349,acct_0063,user_000349,2026-02-13T11:00:00Z,rejected,56000,supplier_0349
pr_000350,acct_0064,user_000350,2026-02-14T11:00:00Z,cancelled,57000,supplier_0350
pr_000351,acct_0065,user_000351,2026-02-15T11:00:00Z,draft,58000,supplier_0351
pr_000352,acct_0066,user_000352,2026-02-16T11:00:00Z,submitted,59000,supplier_0352
pr_000353,acct_0067,user_000353,2026-02-17T11:00:00Z,approved,60000,supplier_0353
pr_000354,acct_0068,user_000354,2026-02-18T11:00:00Z,rejected,61000,supplier_0354
pr_000355,acct_0069,user_000355,2026-02-19T11:00:00Z,cancelled,62000,supplier_0355
pr_000356,acct_0070,user_000356,2026-02-20T11:00:00Z,draft,63000,supplier_0356
pr_000357,acct_0071,user_000357,2026-02-21T11:00:00Z,submitted,64000,supplier_0357
pr_000358,acct_0072,user_000358,2026-02-22T11:00:00Z,approved,65000,supplier_0358
pr_000359,acct_0073,user_000359,2026-02-23T11:00:00Z,rejected,66000,supplier_0359
pr_000360,acct_0074,user_000360,2026-02-24T11:00:00Z,cancelled,67000,supplier_0360
pr_000361,acct_0075,user_000361,2026-02-25T11:00:00Z,draft,68000,supplier_0361
pr_000362,acct_0076,user_000362,2026-02-26T11:00:00Z,submitted,69000,supplier_0362
pr_000363,acct_0077,user_000363,2026-02-27T11:00:00Z,approved,70000,supplier_0363
pr_000364,acct_0078,user_000364,2026-02-28T11:00:00Z,rejected,71000,supplier_0364
pr_000365,acct_0079,user_000365,2026-02-01T11:00:00Z,cancelled,72000,supplier_0365
pr_000366,acct_0080,user_000366,2026-02-02T11:00:00Z,draft,73000,supplier_0366
pr_000367,acct_0081,user_000367,2026-02-03T11:00:00Z,submitted,74000,supplier_0367
pr_000368,acct_0082,user_000368,2026-02-04T11:00:00Z,approved,75000,supplier_0368
pr_000369,acct_0083,user_000369,2026-02-05T11:00:00Z,rejected,76000,supplier_0369
pr_000370,acct_0084,user_000370,2026-02-06T11:00:00Z,cancelled,77000,supplier_0370
pr_000371,acct_0085,user_000371,2026-02-07T11:00:00Z,draft,78000,supplier_0371
pr_000372,acct_0086,user_000372,2026-02-08T11:00:00Z,submitted,79000,supplier_0372
pr_000373,acct_0087,user_000373,2026-02-09T11:00:00Z,approved,80000,supplier_0373
pr_000374,acct_0088,user_000374,2026-02-10T11:00:00Z,rejected,81000,supplier_0374
pr_000375,acct_0089,user_000375,2026-02-11T11:00:00Z,cancelled,82000,supplier_0375
pr_000376,acct_0090,user_000376,2026-02-12T11:00:00Z,draft,83000,supplier_0376
pr_000377,acct_0091,user_000377,2026-02-13T11:00:00Z,submitted,84000,supplier_0377
pr_000378,acct_0092,user_000378,2026-02-14T11:00:00Z,approved,85000,supplier_0378
pr_000379,acct_0093,user_000379,2026-02-15T11:00:00Z,rejected,86000,supplier_0379
pr_000380,acct_0094,user_000380,2026-02-16T11:00:00Z,cancelled,87000,supplier_0380
pr_000381,acct_0095,user_000381,2026-02-17T11:00:00Z,draft,88000,supplier_0381
pr_000382,acct_0096,user_000382,2026-02-18T11:00:00Z,submitted,89000,supplier_0382
pr_000383,acct_0097,user_000383,2026-02-19T11:00:00Z,approved,90000,supplier_0383
pr_000384,acct_0098,user_000384,2026-02-20T11:00:00Z,rejected,91000,supplier_0384
pr_000385,acct_0099,user_000385,2026-02-21T11:00:00Z,cancelled,92000,supplier_0385
pr_000386,acct_0100,user_000386,2026-02-22T11:00:00Z,draft,93000,supplier_0386
pr_000387,acct_0101,user_000387,2026-02-23T11:00:00Z,submitted,94000,supplier_0387
pr_000388,acct_0102,user_000388,2026-02-24T11:00:00Z,approved,95000,supplier_0388
pr_000389,acct_0103,user_000389,2026-02-25T11:00:00Z,rejected,96000,supplier_0389
pr_000390,acct_0104,user_000390,2026-02-26T11:00:00Z,cancelled,97000,supplier_0390
pr_000391,acct_0105,user_000391,2026-02-27T11:00:00Z,draft,98000,supplier_0391
pr_000392,acct_0106,user_000392,2026-02-28T11:00:00Z,submitted,99000,supplier_0392
pr_000393,acct_0107,user_000393,2026-02-01T11:00:00Z,approved,100000,supplier_0393
pr_000394,acct_0108,user_000394,2026-02-02T11:00:00Z,rejected,101000,supplier_0394
pr_000395,acct_0109,user_000395,2026-02-03T11:00:00Z,cancelled,102000,supplier_0395
pr_000396,acct_0110,user_000396,2026-02-04T11:00:00Z,draft,103000,supplier_0396
pr_000397,acct_0111,user_000397,2026-02-05T11:00:00Z,submitted,104000,supplier_0397
pr_000398,acct_0112,user_000398,2026-02-06T11:00:00Z,approved,105000,supplier_0398
pr_000399,acct_0113,user_000399,2026-02-07T11:00:00Z,rejected,106000,supplier_0399
pr_000400,acct_0114,user_000400,2026-02-08T11:00:00Z,cancelled,107000,supplier_0400
pr_000401,acct_0115,user_000401,2026-02-09T11:00:00Z,draft,108000,supplier_0401
pr_000402,acct_0116,user_000402,2026-02-10T11:00:00Z,submitted,109000,supplier_0402
pr_000403,acct_0117,user_000403,2026-02-11T11:00:00Z,approved,110000,supplier_0403
pr_000404,acct_0118,user_000404,2026-02-12T11:00:00Z,rejected,10000,supplier_0404
pr_000405,acct_0119,user_000405,2026-02-13T11:00:00Z,cancelled,11000,supplier_0405
pr_000406,acct_0120,user_000406,2026-02-14T11:00:00Z,draft,12000,supplier_0406
pr_000407,acct_0121,user_000407,2026-02-15T11:00:00Z,submitted,13000,supplier_0407
pr_000408,acct_0122,user_000408,2026-02-16T11:00:00Z,approved,14000,supplier_0408
pr_000409,acct_0123,user_000409,2026-02-17T11:00:00Z,rejected,15000,supplier_0409
pr_000410,acct_0124,user_000410,2026-02-18T11:00:00Z,cancelled,16000,supplier_0410
pr_000411,acct_0125,user_000411,2026-02-19T11:00:00Z,draft,17000,supplier_0411
pr_000412,acct_0126,user_000412,2026-02-20T11:00:00Z,submitted,18000,supplier_0412
pr_000413,acct_0127,user_000413,2026-02-21T11:00:00Z,approved,19000,supplier_0413
pr_000414,acct_0128,user_000414,2026-02-22T11:00:00Z,rejected,20000,supplier_0414
pr_000415,acct_0129,user_000415,2026-02-23T11:00:00Z,cancelled,21000,supplier_0415
pr_000416,acct_0130,user_000416,2026-02-24T11:00:00Z,draft,22000,supplier_0416
pr_000417,acct_0131,user_000417,2026-02-25T11:00:00Z,submitted,23000,supplier_0417
pr_000418,acct_0132,user_000418,2026-02-26T11:00:00Z,approved,24000,supplier_0418
pr_000419,acct_0133,user_000419,2026-02-27T11:00:00Z,rejected,25000,supplier_0419
pr_000420,acct_0134,user_000420,2026-02-28T11:00:00Z,cancelled,26000,supplier_0420
pr_000421,acct_0135,user_000421,2026-02-01T11:00:00Z,draft,27000,supplier_0421
pr_000422,acct_0136,user_000422,2026-02-02T11:00:00Z,submitted,28000,supplier_0422
pr_000423,acct_0137,user_000423,2026-02-03T11:00:00Z,approved,29000,supplier_0423
pr_000424,acct_0138,user_000424,2026-02-04T11:00:00Z,rejected,30000,supplier_0424
pr_000425,acct_0139,user_000425,2026-02-05T11:00:00Z,cancelled,31000,supplier_0425
pr_000426,acct_0140,user_000426,2026-02-06T11:00:00Z,draft,32000,supplier_0426
pr_000427,acct_0141,user_000427,2026-02-07T11:00:00Z,submitted,33000,supplier_0427
pr_000428,acct_0142,user_000428,2026-02-08T11:00:00Z,approved,34000,supplier_0428
pr_000429,acct_0143,user_000429,2026-02-09T11:00:00Z,rejected,35000,supplier_0429
pr_000430,acct_0144,user_000430,2026-02-10T11:00:00Z,cancelled,36000,supplier_0430
pr_000431,acct_0145,user_000431,2026-02-11T11:00:00Z,draft,37000,supplier_0431
pr_000432,acct_0146,user_000432,2026-02-12T11:00:00Z,submitted,38000,supplier_0432
pr_000433,acct_0147,user_000433,2026-02-13T11:00:00Z,approved,39000,supplier_0433
pr_000434,acct_0148,user_000434,2026-02-14T11:00:00Z,rejected,40000,supplier_0434
pr_000435,acct_0149,user_000435,2026-02-15T11:00:00Z,cancelled,41000,supplier_0435
pr_000436,acct_0150,user_000436,2026-02-16T11:00:00Z,draft,42000,supplier_0436
pr_000437,acct_0151,user_000437,2026-02-17T11:00:00Z,submitted,43000,supplier_0437
pr_000438,acct_0152,user_000438,2026-02-18T11:00:00Z,approved,44000,supplier_0438
pr_000439,acct_0153,user_000439,2026-02-19T11:00:00Z,rejected,45000,supplier_0439
pr_000440,acct_0154,user_000440,2026-02-20T11:00:00Z,cancelled,46000,supplier_0440
pr_000441,acct_0155,user_000441,2026-02-21T11:00:00Z,draft,47000,supplier_0441
pr_000442,acct_0156,user_000442,2026-02-22T11:00:00Z,submitted,48000,supplier_0442
pr_000443,acct_0157,user_000443,2026-02-23T11:00:00Z,approved,49000,supplier_0443
pr_000444,acct_0158,user_000444,2026-02-24T11:00:00Z,rejected,50000,supplier_0444
pr_000445,acct_0159,user_000445,2026-02-25T11:00:00Z,cancelled,51000,supplier_0445
pr_000446,acct_0160,user_000446,2026-02-26T11:00:00Z,draft,52000,supplier_0446
pr_000447,acct_0161,user_000447,2026-02-27T11:00:00Z,submitted,53000,supplier_0447
pr_000448,acct_0162,user_000448,2026-02-28T11:00:00Z,approved,54000,supplier_0448
pr_000449,acct_0163,user_000449,2026-02-01T11:00:00Z,rejected,55000,supplier_0449
pr_000450,acct_0164,user_000450,2026-02-02T11:00:00Z,cancelled,56000,supplier_0450
pr_000451,acct_0165,user_000451,2026-02-03T11:00:00Z,draft,57000,supplier_0451
pr_000452,acct_0166,user_000452,2026-02-04T11:00:00Z,submitted,58000,supplier_0452
pr_000453,acct_0167,user_000453,2026-02-05T11:00:00Z,approved,59000,supplier_0453
pr_000454,acct_0168,user_000454,2026-02-06T11:00:00Z,rejected,60000,supplier_0454
pr_000455,acct_0169,user_000455,2026-02-07T11:00:00Z,cancelled,61000,supplier_0455
pr_000456,acct_0170,user_000456,2026-02-08T11:00:00Z,draft,62000,supplier_0456
pr_000457,acct_0171,user_000457,2026-02-09T11:00:00Z,submitted,63000,supplier_0457
pr_000458,acct_0172,user_000458,2026-02-10T11:00:00Z,approved,64000,supplier_0458
pr_000459,acct_0173,user_000459,2026-02-11T11:00:00Z,rejected,65000,supplier_0459
pr_000460,acct_0174,user_000460,2026-02-12T11:00:00Z,cancelled,66000,supplier_0460
pr_000461,acct_0175,user_000461,2026-02-13T11:00:00Z,draft,67000,supplier_0461
pr_000462,acct_0176,user_000462,2026-02-14T11:00:00Z,submitted,68000,supplier_0462
pr_000463,acct_0177,user_000463,2026-02-15T11:00:00Z,approved,69000,supplier_0463
pr_000464,acct_0178,user_000464,2026-02-16T11:00:00Z,rejected,70000,supplier_0464
pr_000465,acct_0179,user_000465,2026-02-17T11:00:00Z,cancelled,71000,supplier_0465
pr_000466,acct_0180,user_000466,2026-02-18T11:00:00Z,draft,72000,supplier_0466
pr_000467,acct_0181,user_000467,2026-02-19T11:00:00Z,submitted,73000,supplier_0467
pr_000468,acct_0182,user_000468,2026-02-20T11:00:00Z,approved,74000,supplier_0468
pr_000469,acct_0183,user_000469,2026-02-21T11:00:00Z,rejected,75000,supplier_0469
pr_000470,acct_0184,user_000470,2026-02-22T11:00:00Z,cancelled,76000,supplier_0470
pr_000471,acct_0185,user_000471,2026-02-23T11:00:00Z,draft,77000,supplier_0471
pr_000472,acct_0186,user_000472,2026-02-24T11:00:00Z,submitted,78000,supplier_0472
pr_000473,acct_0187,user_000473,2026-02-25T11:00:00Z,approved,79000,supplier_0473
pr_000474,acct_0188,user_000474,2026-02-26T11:00:00Z,rejected,80000,supplier_0474
pr_000475,acct_0189,user_000475,2026-02-27T11:00:00Z,cancelled,81000,supplier_0475
pr_000476,acct_0190,user_000476,2026-02-28T11:00:00Z,draft,82000,supplier_0476
pr_000477,acct_0001,user_000477,2026-02-01T11:00:00Z,submitted,83000,supplier_0477
pr_000478,acct_0002,user_000478,2026-02-02T11:00:00Z,approved,84000,supplier_0478
pr_000479,acct_0003,user_000479,2026-02-03T11:00:00Z,rejected,85000,supplier_0479
pr_000480,acct_0004,user_000480,2026-02-04T11:00:00Z,cancelled,86000,supplier_0480
pr_000481,acct_0005,user_000481,2026-02-05T11:00:00Z,draft,87000,supplier_0481
pr_000482,acct_0006,user_000482,2026-02-06T11:00:00Z,submitted,88000,supplier_0482
pr_000483,acct_0007,user_000483,2026-02-07T11:00:00Z,approved,89000,supplier_0483
pr_000484,acct_0008,user_000484,2026-02-08T11:00:00Z,rejected,90000,supplier_0484
pr_000485,acct_0009,user_000485,2026-02-09T11:00:00Z,cancelled,91000,supplier_0485
pr_000486,acct_0010,user_000486,2026-02-10T11:00:00Z,draft,92000,supplier_0486
pr_000487,acct_0011,user_000487,2026-02-11T11:00:00Z,submitted,93000,supplier_0487
pr_000488,acct_0012,user_000488,2026-02-12T11:00:00Z,approved,94000,supplier_0488
pr_000489,acct_0013,user_000489,2026-02-13T11:00:00Z,rejected,95000,supplier_0489
pr_000490,acct_0014,user_000490,2026-02-14T11:00:00Z,cancelled,96000,supplier_0490
pr_000491,acct_0015,user_000491,2026-02-15T11:00:00Z,draft,97000,supplier_0491
pr_000492,acct_0016,user_000492,2026-02-16T11:00:00Z,submitted,98000,supplier_0492
pr_000493,acct_0017,user_000493,2026-02-17T11:00:00Z,approved,99000,supplier_0493
pr_000494,acct_0018,user_000494,2026-02-18T11:00:00Z,rejected,100000,supplier_0494
pr_000495,acct_0019,user_000495,2026-02-19T11:00:00Z,cancelled,101000,supplier_0495
pr_000496,acct_0020,user_000496,2026-02-20T11:00:00Z,draft,102000,supplier_0496
pr_000497,acct_0021,user_000497,2026-02-21T11:00:00Z,submitted,103000,supplier_0497
pr_000498,acct_0022,user_000498,2026-02-22T11:00:00Z,approved,104000,supplier_0498
pr_000499,acct_0023,user_000499,2026-02-23T11:00:00Z,rejected,105000,supplier_0499
pr_000500,acct_0024,user_000500,2026-02-24T11:00:00Z,cancelled,106000,supplier_0500
pr_000501,acct_0025,user_000501,2026-02-25T11:00:00Z,draft,107000,supplier_0501
pr_000502,acct_0026,user_000502,2026-02-26T11:00:00Z,submitted,108000,supplier_0502
pr_000503,acct_0027,user_000503,2026-02-27T11:00:00Z,approved,109000,supplier_0503
pr_000504,acct_0028,user_000504,2026-02-28T11:00:00Z,rejected,110000,supplier_0504
pr_000505,acct_0029,user_000505,2026-02-01T11:00:00Z,cancelled,10000,supplier_0505
pr_000506,acct_0030,user_000506,2026-02-02T11:00:00Z,draft,11000,supplier_0506
pr_000507,acct_0031,user_000507,2026-02-03T11:00:00Z,submitted,12000,supplier_0507
pr_000508,acct_0032,user_000508,2026-02-04T11:00:00Z,approved,13000,supplier_0508
pr_000509,acct_0033,user_000509,2026-02-05T11:00:00Z,rejected,14000,supplier_0509
pr_000510,acct_0034,user_000510,2026-02-06T11:00:00Z,cancelled,15000,supplier_0510
pr_000511,acct_0035,user_000511,2026-02-07T11:00:00Z,draft,16000,supplier_0511
pr_000512,acct_0036,user_000512,2026-02-08T11:00:00Z,submitted,17000,supplier_0512
pr_000513,acct_0037,user_000513,2026-02-09T11:00:00Z,approved,18000,supplier_0513
pr_000514,acct_0038,user_000514,2026-02-10T11:00:00Z,rejected,19000,supplier_0514
pr_000515,acct_0039,user_000515,2026-02-11T11:00:00Z,cancelled,20000,supplier_0515
pr_000516,acct_0040,user_000516,2026-02-12T11:00:00Z,draft,21000,supplier_0516
pr_000517,acct_0041,user_000517,2026-02-13T11:00:00Z,submitted,22000,supplier_0517
pr_000518,acct_0042,user_000518,2026-02-14T11:00:00Z,approved,23000,supplier_0518
pr_000519,acct_0043,user_000519,2026-02-15T11:00:00Z,rejected,24000,supplier_0519
pr_000520,acct_0044,user_000520,2026-02-16T11:00:00Z,cancelled,25000,supplier_0520
pr_000521,acct_0045,user_000521,2026-02-17T11:00:00Z,draft,26000,supplier_0521
pr_000522,acct_0046,user_000522,2026-02-18T11:00:00Z,submitted,27000,supplier_0522
pr_000523,acct_0047,user_000523,2026-02-19T11:00:00Z,approved,28000,supplier_0523
pr_000524,acct_0048,user_000524,2026-02-20T11:00:00Z,rejected,29000,supplier_0524
pr_000525,acct_0049,user_000525,2026-02-21T11:00:00Z,cancelled,30000,supplier_0525
pr_000526,acct_0050,user_000526,2026-02-22T11:00:00Z,draft,31000,supplier_0526
pr_000527,acct_0051,user_000527,2026-02-23T11:00:00Z,submitted,32000,supplier_0527
pr_000528,acct_0052,user_000528,2026-02-24T11:00:00Z,approved,33000,supplier_0528
pr_000529,acct_0053,user_000529,2026-02-25T11:00:00Z,rejected,34000,supplier_0529
pr_000530,acct_0054,user_000530,2026-02-26T11:00:00Z,cancelled,35000,supplier_0530
pr_000531,acct_0055,user_000531,2026-02-27T11:00:00Z,draft,36000,supplier_0531
pr_000532,acct_0056,user_000532,2026-02-28T11:00:00Z,submitted,37000,supplier_0532
pr_000533,acct_0057,user_000533,2026-02-01T11:00:00Z,approved,38000,supplier_0533
pr_000534,acct_0058,user_000534,2026-02-02T11:00:00Z,rejected,39000,supplier_0534
pr_000535,acct_0059,user_000535,2026-02-03T11:00:00Z,cancelled,40000,supplier_0535
pr_000536,acct_0060,user_000536,2026-02-04T11:00:00Z,draft,41000,supplier_0536
pr_000537,acct_0061,user_000537,2026-02-05T11:00:00Z,submitted,42000,supplier_0537
pr_000538,acct_0062,user_000538,2026-02-06T11:00:00Z,approved,43000,supplier_0538
pr_000539,acct_0063,user_000539,2026-02-07T11:00:00Z,rejected,44000,supplier_0539
pr_000540,acct_0064,user_000540,2026-02-08T11:00:00Z,cancelled,45000,supplier_0540
pr_000541,acct_0065,user_000541,2026-02-09T11:00:00Z,draft,46000,supplier_0541
pr_000542,acct_0066,user_000542,2026-02-10T11:00:00Z,submitted,47000,supplier_0542
pr_000543,acct_0067,user_000543,2026-02-11T11:00:00Z,approved,48000,supplier_0543
pr_000544,acct_0068,user_000544,2026-02-12T11:00:00Z,rejected,49000,supplier_0544
pr_000545,acct_0069,user_000545,2026-02-13T11:00:00Z,cancelled,50000,supplier_0545
pr_000546,acct_0070,user_000546,2026-02-14T11:00:00Z,draft,51000,supplier_0546
pr_000547,acct_0071,user_000547,2026-02-15T11:00:00Z,submitted,52000,supplier_0547
